	sample_id	specifier	synthesis_type	plug_aspect	stomatal_aspect	porosity	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	assimilation_rate	resistance_t	resistance_m	pipe_resistance_t	pipe_resistance_m	inlet_resistance	calculated_resistance_t	calculated_resistance_m	standard_tomas	standard_earles	stomatal_area_fraction	mesophyll_area_fraction	plug_area
59	00081	4	mixed	0,2875262567865151	0,05	0,7710713126893582	1,1963095967390605	0,8352738320601395	1,1691574327282668	0,9709057809071023	0,1616335033469361	2,474734456144151	1,7390004788630364	1,4690468739285238	0,737418204000301	1,024425532535089	2,4934724064636127	1,76184373653539	0,775745107522252	0,6479595886620164	0,030295501908657707	7,592268654693434	0,2582798924355508
60	00027	0	mixed	0,3874735163026204	0,3874735163026204	0,8130283717785249	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,29343047525526683	1,3631849236284967	0,691392731161751	1,3631849236284967	0,691392731161751	0,0	1,3631849236284967	0,691392731161751	0,7359186234530781	0,6114537074816492	1,0056519248735873	5,9942930064296505	0,46907460380919547
61	00027	1	mixed	0,3874735163026204	0,02	0,8124231516849083	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,059952783048309005	6,6719171264827475	5,996441545383811	1,3631849236284967	0,691392731161751	5,3394845816199235	6,70266950524842	6,030877312781675	0,736466850983592	0,6119092140354897	0,0026183930126729275	5,994293006429168	0,46907460380919463
62	00027	2	mixed	0,3874735163026204	0,03	0,8124231516848712	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,08323013987170319	4,805951313026337	4,130758257749773	1,3631849236284967	0,691392731161751	3,46278800867096	4,825972932299457	4,154180739832711	0,7364668509836256	0,6119092140355176	0,005969185390610854	5,994293006429306	0,4690746038091947
63	00027	3	mixed	0,3874735163026204	0,04	0,8124231516848762	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,10335489714297669	3,8701601090736593	3,194803225765672	1,3631849236284967	0,691392731161751	2,524439722196479	3,887624645824976	3,2158324533582303	0,7364668509836211	0,6119092140355139	0,010654993563974152	5,994293006429214	0,46907460380919414
64	00027	4	mixed	0,3874735163026204	0,05	0,8124231516849926	1,196645440375099	0,8308713599508943	1,1875298278111939	0,9497755126827001	0,12134255416097699	3,2964527800302736	2,621058268912683	1,3631849236284967	0,691392731161751	1,9614307503117903	3,3246156739402872	2,652823481473541	0,7364668509835156	0,6119092140354262	0,016681182291062562	5,994293006429121	0,4690746038091954
65	00058	0	mixed	0,19511897058660613	0,19511897058660613	0,8925383686472027	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,3371929709382241	1,186264348532457	0,5901917331725789	1,186264348532457	0,5901917331725789	0,0	1,186264348532457	0,5901917331725789	0,6417960631712546	0,5687301008848562	1,0054685568718764	9,832248119185504	0,11893572263832528
66	00058	1	mixed	0,19511897058660613	0,02	0,8920558640474137	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,1649852562096012	2,4244590649463498	1,8271307208899188	1,186264348532457	0,5901917331725789	1,281338747664178	2,467603096196635	1,871530480836757	0,6421432046060987	0,5690377216301202	0,010326768424077655	9,832248119185731	0,11893572263832557
67	00058	2	mixed	0,19511897058660613	0,03	0,8920498048951132	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,20484895685861013	1,952658222595165	1,3555522159108582	1,186264348532457	0,5901917331725789	0,8054460891294671	1,9917104376619243	1,395637822302046	0,6421475662947108	0,5690415867576065	0,02354207138152253	9,832248119185772	0,11893572263832566
68	00058	3	mixed	0,19511897058660613	0,04	0,8920853813983455	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,23328577806712475	1,7146351711376489	1,117538584792467	1,186264348532457	0,5901917331725789	0,5674997598621117	1,7537641083945688	1,1576914930346907	0,642121957350271	0,5690188932909578	0,042022588115172226	9,832248119185186	0,11893572263832523
69	00058	4	mixed	0,19511897058660613	0,05	0,8920548676029438	1,1456552224541372	0,8861539257106634	1,1126917887097942	0,9864616044589931	0,25459078263894414	1,5711487896532514	0,9738946964102918	1,186264348532457	0,5901917331725789	0,4247319623016984	1,6109963108341554	1,0149236954742773	0,6421439218938669	0,5690383572574919	0,06578947687603943	9,832248119184984	0,11893572263832548
70	00002	0	mixed	0,1962377424872038	0,1962377424872038	0,9504147934974283	1,1367332128582919	0,9482445499562798	1,107307133542115	0,986364422864112	0,3695400523155109	1,0824266476489568	0,5775870790047131	1,0824266476489568	0,5775870790047131	0,0	1,0824266476489568	0,5775870790047131	0,5980195282289489	0,5670687584105264	1,00547152963405	3,8503919165578355	0,12030950039567444
